Data from Al_FLMS009871__578__14-44-57-218.txt Node

Date: Fri Mar 08 14:44:57 CST 2024
User: pe5414po
Spectrometer: FLMS00987
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.938	-70.22
189.409	-70.22
189.879	-70.22
190.349	-91.28
190.819	-42.13
191.29	-88.94
191.76	-79.58
192.23	-135.75
192.7	-93.62
193.17	-23.41
193.64	0
194.109	9.36
194.579	51.49
195.049	11.7
195.519	-32.77
195.988	16.38
196.458	-21.06
196.927	51.49
197.397	112.35
197.866	84.26
198.336	138.09
198.805	142.77
199.274	173.2
199.744	194.26
200.213	133.41
200.682	170.86
201.151	220.01
201.62	163.84
202.089	189.58
202.558	257.46
203.027	262.14
203.495	220.01
203.964	280.86
204.433	285.55
204.902	322.99
205.37	222.35
205.839	299.59
206.307	315.97
206.776	327.68
207.244	285.55
207.712	320.65
208.181	236.39
208.649	269.16
209.117	334.7
209.585	262.14
210.053	294.91
210.521	360.44
210.989	180.22
211.457	306.61
211.925	264.48
212.393	266.82
212.861	294.91
213.328	234.05
213.796	264.48
214.264	290.23
214.731	299.59
215.199	248.1
215.666	301.93
216.133	318.31
216.601	315.97
217.068	301.93
217.535	308.95
218.003	271.5
218.47	250.44
218.937	344.06
219.404	271.5
219.871	269.16
220.338	362.78
220.805	269.16
221.271	250.44
221.738	269.16
222.205	292.57
222.671	301.93
223.138	212.99
223.605	222.35
224.071	301.93
224.538	234.05
225.004	332.36
225.47	339.38
225.937	287.89
226.403	332.36
226.869	306.61
227.335	322.99
227.801	285.55
228.267	311.29
228.733	243.42
229.199	283.2
229.665	266.82
230.131	266.82
230.597	238.73
231.062	273.84
231.528	276.18
231.994	257.46
232.459	308.95
232.925	271.5
233.39	191.92
233.856	271.5
234.321	257.46
234.786	339.38
235.252	278.52
235.717	388.53
236.182	245.76
236.647	238.73
237.112	290.23
237.577	241.08
238.042	304.27
238.507	290.23
238.972	290.23
239.436	273.84
239.901	255.12
240.366	271.5
240.83	301.93
241.295	273.84
241.76	276.18
242.224	294.91
242.688	269.16
243.153	290.23
243.617	322.99
244.081	332.36
244.545	308.95
245.01	245.76
245.474	273.84
245.938	229.37
246.402	229.37
246.866	315.97
247.33	290.23
247.793	205.97
248.257	276.18
248.721	266.82
249.185	273.84
249.648	320.65
250.112	287.89
250.575	248.1
251.039	229.37
251.502	201.29
251.965	234.05
252.429	273.84
252.892	299.59
253.355	290.23
253.818	322.99
254.281	297.25
254.744	313.63
255.207	217.67
255.67	255.12
256.133	280.86
256.596	273.84
257.059	262.14
257.522	318.31
257.984	271.5
258.447	287.89
258.909	365.12
259.372	287.89
259.834	339.38
260.297	306.61
260.759	255.12
261.221	283.2
261.684	250.44
262.146	308.95
262.608	330.02
263.07	280.86
263.532	294.91
263.994	311.29
264.456	292.57
264.918	252.78
265.38	236.39
265.842	308.95
266.303	262.14
266.765	322.99
267.227	269.16
267.688	210.65
268.15	269.16
268.611	301.93
269.072	313.63
269.534	311.29
269.995	271.5
270.456	283.2
270.918	318.31
271.379	248.1
271.84	229.37
272.301	259.8
272.762	285.55
273.223	311.29
273.684	299.59
274.144	220.01
274.605	278.52
275.066	280.86
275.527	304.27
275.987	362.78
276.448	313.63
276.908	283.2
277.369	292.57
277.829	280.86
278.289	278.52
278.75	318.31
279.21	304.27
279.67	290.23
280.13	334.7
280.59	301.93
281.05	325.33
281.51	327.68
281.97	330.02
282.43	301.93
282.89	276.18
283.35	292.57
283.809	320.65
284.269	276.18
284.729	280.86
285.188	332.36
285.648	341.72
286.107	257.46
286.567	308.95
287.026	292.57
287.485	318.31
287.944	271.5
288.404	355.76
288.863	250.44
289.322	327.68
289.781	227.03
290.24	283.2
290.699	255.12
291.158	367.46
291.616	339.38
292.075	351.08
292.534	252.78
292.992	290.23
293.451	285.55
293.91	248.1
294.368	369.8
294.827	315.97
295.285	320.65
295.743	304.27
296.202	355.76
296.66	271.5
297.118	311.29
297.576	308.95
298.034	276.18
298.492	287.89
298.95	301.93
299.408	257.46
299.866	278.52
300.324	318.31
300.781	372.15
301.239	257.46
301.697	285.55
302.154	245.76
302.612	315.97
303.069	306.61
303.527	313.63
303.984	337.04
304.441	355.76
304.899	259.8
305.356	273.84
305.813	351.08
306.27	320.65
306.727	259.8
307.184	348.74
307.641	276.18
308.098	346.4
308.555	290.23
309.012	344.06
309.468	397.89
309.925	238.73
310.382	344.06
310.838	297.25
311.295	269.16
311.751	327.68
312.208	327.68
312.664	372.15
313.12	287.89
313.577	283.2
314.033	311.29
314.489	292.57
314.945	325.33
315.401	315.97
315.857	327.68
316.313	327.68
316.769	271.5
317.225	358.1
317.681	292.57
318.136	358.1
318.592	269.16
319.048	353.42
319.503	299.59
319.959	308.95
320.414	341.72
