Data from Al_FLMS009871__1078__16-27-04-511.txt Node

Date: Fri Mar 08 16:27:04 CST 2024
User: pe5414po
Spectrometer: FLMS00987
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.938	-75.48
189.409	-75.48
189.879	-75.48
190.349	-89.53
190.819	-108.25
191.29	-21.65
191.76	-134
192.23	-117.61
192.7	-80.16
193.17	-33.35
193.64	-40.37
194.109	-2.93
194.579	13.46
195.049	-9.95
195.519	64.95
195.988	39.2
196.458	48.57
196.927	69.63
197.397	62.61
197.866	81.33
198.336	60.27
198.805	186.66
199.274	158.57
199.744	184.32
200.213	170.27
200.682	186.66
201.151	259.21
201.62	259.21
202.089	268.58
202.558	266.24
203.027	203.04
203.495	277.94
203.964	324.75
204.433	306.03
204.902	275.6
205.37	329.43
205.839	310.71
206.307	338.79
206.776	296.66
207.244	336.45
207.712	317.73
208.181	261.55
208.649	350.5
209.117	282.62
209.585	310.71
210.053	306.03
210.521	296.66
210.989	266.24
211.457	275.6
211.925	252.19
212.393	282.62
212.861	287.3
213.328	238.15
213.796	294.32
214.264	315.39
214.731	266.24
215.199	315.39
215.666	252.19
216.133	336.45
216.601	338.79
217.068	289.64
217.535	324.75
218.003	193.68
218.47	226.45
218.937	261.55
219.404	249.85
219.871	231.13
220.338	212.4
220.805	280.28
221.271	254.53
221.738	231.13
222.205	207.72
222.671	263.9
223.138	231.13
223.605	252.19
224.071	263.9
224.538	303.68
225.004	331.77
225.47	334.11
225.937	245.17
226.403	261.55
226.869	242.83
227.335	275.6
227.801	310.71
228.267	289.64
228.733	334.11
229.199	273.26
229.665	284.96
230.131	317.73
230.597	273.26
231.062	207.72
231.528	261.55
231.994	266.24
232.459	259.21
232.925	313.05
233.39	219.43
233.856	268.58
234.321	266.24
234.786	268.58
235.252	261.55
235.717	308.37
236.182	320.07
236.647	317.73
