Data from Al_FLMS009871__420__14-25-12-147.txt Node

Date: Fri Mar 08 14:25:12 CST 2024
User: pe5414po
Spectrometer: FLMS00987
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.938	-66.85
189.409	-66.85
189.879	-66.85
190.349	-104.3
190.819	-66.85
191.29	-97.28
191.76	-71.53
192.23	-111.32
192.7	-92.6
193.17	-92.6
193.64	-17.7
194.109	-43.45
194.579	50.18
195.049	-38.77
195.519	-15.36
195.988	45.49
196.458	78.26
196.927	54.86
197.397	94.65
197.866	143.8
198.336	113.37
198.805	129.75
199.274	155.5
199.744	134.43
200.213	185.93
200.682	171.88
201.151	192.95
201.62	263.16
202.089	270.19
202.558	277.21
203.027	326.36
203.495	300.61
203.964	284.23
204.433	281.89
204.902	263.16
205.37	314.66
205.839	340.4
206.307	214.01
206.776	298.27
207.244	260.82
207.712	295.93
208.181	274.87
208.649	249.12
209.117	324.02
209.585	267.85
210.053	281.89
210.521	274.87
210.989	324.02
211.457	305.29
211.925	267.85
212.393	307.63
212.861	237.42
213.328	258.48
213.796	249.12
214.264	324.02
214.731	324.02
215.199	293.59
215.666	295.93
216.133	291.25
216.601	380.19
217.068	244.44
217.535	298.27
218.003	291.25
218.47	288.91
218.937	244.44
219.404	284.23
219.871	314.66
220.338	223.37
220.805	295.93
221.271	265.5
221.738	288.91
222.205	361.47
222.671	272.53
223.138	267.85
223.605	293.59
224.071	281.89
224.538	324.02
225.004	256.14
225.47	249.12
225.937	312.32
226.403	317
226.869	305.29
227.335	326.36
227.801	277.21
228.267	232.74
228.733	305.29
229.199	286.57
229.665	366.15
230.131	338.06
230.597	277.21
231.062	324.02
231.528	295.93
231.994	349.76
232.459	274.87
232.925	300.61
233.39	338.06
233.856	342.74
234.321	302.95
234.786	331.04
235.252	340.4
235.717	429.34
