Data from Al_FLMS009871__306__12-24-06-142.txt Node

Date: Fri Mar 08 12:24:06 CST 2024
User: pe5414po
Spectrometer: FLMS00987
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
188.938	-28.53
189.409	-28.53
189.879	-28.53
190.349	-94.06
190.819	-103.42
191.29	-138.53
191.76	-80.02
192.23	-101.08
192.7	-73
193.17	-73
193.64	-30.87
194.109	-94.06
194.579	58.07
195.049	34.67
195.519	-12.14
195.988	-0.44
196.458	76.8
196.927	58.07
197.397	83.82
197.866	130.63
198.336	161.06
198.805	132.97
199.274	142.33
199.744	170.42
200.213	212.55
200.682	189.14
201.151	212.55
201.62	207.87
202.089	203.19
202.558	289.79
203.027	235.96
203.495	285.11
203.964	296.81
204.433	299.15
204.902	282.77
205.37	320.21
205.839	331.92
206.307	289.79
206.776	278.08
207.244	352.98
207.712	320.21
208.181	336.6
208.649	348.3
209.117	327.24
209.585	280.43
210.053	282.77
210.521	381.07
210.989	264.04
211.457	315.53
211.925	306.17
212.393	203.19
212.861	257.02
213.328	282.77
213.796	289.79
214.264	294.47
214.731	280.43
215.199	257.02
215.666	268.72
216.133	287.45
216.601	280.43
217.068	306.17
217.535	327.24
218.003	280.43
218.47	294.47
218.937	250
219.404	317.87
219.871	282.77
220.338	310.85
220.805	266.38
221.271	252.34
221.738	268.72
222.205	226.59
222.671	203.19
223.138	242.98
223.605	250
224.071	228.93
224.538	245.32
225.004	252.34
225.47	287.45
225.937	271.06
226.403	266.38
226.869	268.72
227.335	273.4
227.801	285.11
228.267	217.23
228.733	289.79
229.199	266.38
229.665	264.04
230.131	322.56
230.597	259.36
231.062	324.9
231.528	280.43
231.994	278.08
232.459	341.28
232.925	294.47
233.39	219.57
233.856	259.36
234.321	317.87
234.786	299.15
235.252	275.74
235.717	261.7
236.182	299.15
236.647	231.27
237.112	301.49
237.577	336.6
238.042	282.77
238.507	221.91
238.972	280.43
239.436	254.68
239.901	282.77
240.366	259.36
240.83	280.43
241.295	343.62
241.76	334.26
242.224	310.85
242.688	252.34
243.153	296.81
243.617	327.24
244.081	336.6
244.545	259.36
245.01	315.53
245.474	224.25
245.938	282.77
246.402	338.94
246.866	299.15
247.33	271.06
247.793	273.4
248.257	315.53
248.721	250
249.185	301.49
249.648	292.13
250.112	278.08
250.575	275.74
251.039	317.87
251.502	324.9
251.965	273.4
252.429	289.79
252.892	350.64
253.355	254.68
253.818	289.79
254.281	282.77
254.744	282.77
255.207	331.92
255.67	292.13
256.133	287.45
256.596	324.9
257.059	273.4
257.522	336.6
257.984	292.13
258.447	275.74
258.909	303.83
259.372	264.04
259.834	334.26
260.297	329.58
260.759	294.47
261.221	299.15
261.684	282.77
262.146	303.83
262.608	273.4
263.07	299.15
263.532	245.32
263.994	273.4
264.456	266.38
264.918	301.49
265.38	324.9
265.842	282.77
266.303	306.17
266.765	242.98
267.227	264.04
267.688	285.11
268.15	306.17
268.611	313.19
269.072	324.9
269.534	320.21
269.995	214.89
270.456	266.38
270.918	303.83
271.379	275.74
271.84	273.4
272.301	310.85
272.762	289.79
273.223	261.7
273.684	303.83
274.144	320.21
274.605	278.08
275.066	301.49
275.527	343.62
275.987	275.74
276.448	334.26
276.908	275.74
277.369	292.13
277.829	280.43
278.289	313.19
278.75	350.64
279.21	289.79
279.67	287.45
280.13	334.26
280.59	308.51
281.05	350.64
281.51	296.81
281.97	285.11
282.43	285.11
282.89	287.45
283.35	271.06
283.809	266.38
284.269	280.43
284.729	322.56
285.188	331.92
285.648	268.72
286.107	289.79
286.567	306.17
287.026	289.79
287.485	294.47
287.944	266.38
288.404	245.32
288.863	322.56
289.322	292.13
289.781	299.15
290.24	308.51
290.699	282.77
291.158	345.96
291.616	310.85
292.075	240.64
292.534	301.49
292.992	329.58
293.451	352.98
293.91	310.85
294.368	331.92
294.827	371.71
295.285	254.68
295.743	331.92
296.202	334.26
296.66	355.32
297.118	228.93
297.576	343.62
298.034	327.24
298.492	317.87
298.95	338.94
299.408	331.92
299.866	327.24
300.324	324.9
300.781	329.58
301.239	310.85
301.697	317.87
302.154	306.17
302.612	299.15
303.069	292.13
303.527	301.49
303.984	338.94
304.441	303.83
304.899	329.58
305.356	310.85
305.813	348.3
306.27	245.32
306.727	299.15
307.184	292.13
307.641	292.13
308.098	329.58
308.555	334.26
309.012	334.26
309.468	306.17
309.925	292.13
310.382	287.45
310.838	275.74
311.295	336.6
311.751	303.83
312.208	352.98
312.664	299.15
313.12	336.6
313.577	352.98
314.033	345.96
314.489	294.47
314.945	348.3
315.401	282.77
315.857	247.66
316.313	292.13
316.769	336.6
317.225	301.49
317.681	301.49
318.136	271.06
318.592	278.08
319.048	362.34
319.503	343.62
319.959	352.98
320.414	282.77
320.869	271.06
321.325	214.89
321.78	280.43
322.235	308.51
322.691	301.49
323.146	324.9
323.601	292.13
324.056	301.49
324.511	352.98
324.966	278.08
325.421	289.79
325.875	310.85
326.33	357.66
326.785	280.43
327.24	331.92
327.694	329.58
328.149	329.58
328.603	268.72
329.058	362.34
329.512	360
329.966	310.85
330.421	306.17
330.875	341.28
331.329	257.02
331.783	299.15
332.237	301.49
332.691	317.87
333.145	266.38
333.599	308.51
334.053	329.58
334.507	348.3
334.96	371.71
335.414	327.24
335.868	371.71
336.321	343.62
336.775	264.04
337.228	303.83
337.682	301.49
338.135	355.32
338.588	299.15
339.042	296.81
339.495	369.37
339.948	334.26
340.401	348.3
340.854	292.13
341.307	331.92
341.76	341.28
342.213	257.02
342.666	287.45
343.119	334.26
343.571	411.5
344.024	271.06
344.477	341.28
344.929	360
345.382	336.6
345.834	278.08
346.287	348.3
346.739	308.51
347.191	336.6
347.644	324.9
348.096	374.05
348.548	259.36
349	296.81
349.452	334.26
349.904	369.37
350.356	287.45
350.808	285.11
351.26	280.43
351.711	303.83
